library,source_file,test_class,stage,category,message
org.hjson:hjson:3.0.0,org\hjson\JsonArray.java,JsonArrayTest,compile,cannot_find_symbol,"sers/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[77,24] reference to set is ambiguous [ERROR] both method set(int,java.lang.String) in org.hjson.JsonArray and method set(int,org.hjson.JsonValue) in org.hjson.JsonArray match [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[112,14] cannot find symbol [ERROR] symbol: method clear() [ERROR] location: variable array of type org.hjson.JsonArray [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonDsf.java,JsonDsfTest,compile,cannot_find_symbol,"test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonDsfTest.java:[90,20] cannot find symbol symbol: variable Map location: class org.hjson.JsonDsfTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonDsfTest.java:[90,20] cannot find symbol [ERROR] symbol: variable Map [ERROR] location: class org.hjson.JsonDsfTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonParser.java,JsonParserTest,compile,cannot_find_symbol,"n failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonParserTest.java:[57,26] cannot find symbol [ERROR] symbol: method has(java.lang.String) [ERROR] location: variable object of type org.hjson.JsonObject [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonParserTest.java:[59,26] cannot find symbol [ERROR] symbol: method has(java.lang.String) [ERROR] location: variable object of type org.hjson.JsonObject [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonValue.java,JsonValueTest,structure,structure_error,"missing public class JsonValueTest declaration, missing @Test method annotation"
org.hjson:hjson:3.0.0,org\hjson\JsonWriter.java,JsonWriterTest,compile,abstract_class_or_interface_instantiation,"Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[23,17] org.hjson.JsonValue is abstract; cannot be instantiated [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[23,17] org.hjson.JsonValue is abstract; cannot be instantiated [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\CDL.java,CDLTest,compile,cannot_find_symbol,"Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/CDLTest.java:[15,39] cannot find symbol [ERROR] symbol: method getValue(org.json.JSONTokener,char) [ERROR] location: class org.json.CDLTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/CDLTest.java:[21,9] cannot find symbol [ERROR] symbol: method getValue(org.json.JSONTokener,char) [ERROR] location: class org.json.CDLTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\CookieList.java,CookieListTest,compile,other_compile_error,"method put(java.lang.String,java.util.Map<?,?>) in org.json.JSONObject match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/CookieListTest.java:[51,19] reference to put is ambiguous [ERROR] both method put(java.lang.String,java.util.Collection<?>) in org.json.JSONObject and method put(java.lang.String,java.util.Map<?,?>) in org.json.JSONObject match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONException.java,JSONExceptionTest,compile,other_compile_error," JSONException(java.lang.Throwable) in org.json.JSONException match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/JSONExceptionTest.java:[42,15] reference to JSONException is ambiguous [ERROR] both constructor JSONException(java.lang.String) in org.json.JSONException and constructor JSONException(java.lang.Throwable) in org.json.JSONException match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONPointer.java,JSONPointerTest,compile,other_compile_error,"ter(java.util.List<java.lang.String>) in org.json.JSONPointer match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[21,9] reference to JSONPointer is ambiguous [ERROR] both constructor JSONPointer(java.lang.String) in org.json.JSONPointer and constructor JSONPointer(java.util.List<java.lang.String>) in org.json.JSONPointer match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\ParserConfiguration.java,ParserConfigurationTest,compile,cannot_find_symbol,"on/ParserConfigurationTest.java:[43,22] cannot find symbol symbol: variable NullPointerException location: class org.json.ParserConfigurationTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/ParserConfigurationTest.java:[43,22] cannot find symbol [ERROR] symbol: variable NullPointerException [ERROR] location: class org.json.ParserConfigurationTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\StringBuilderWriter.java,StringBuilderWriterTest,compile,access_modifier_error,"lugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[13,32] builder has private access in org.json.StringBuilderWriter [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[19,32] builder has private access in org.json.StringBuilderWriter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\XMLParserConfiguration.java,XMLParserConfigurationTest,compile,cannot_find_symbol,"json/XMLParserConfigurationTest.java:[30,39] cannot find symbol symbol: class IntegerConverter location: class org.json.XMLParserConfigurationTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.json/json/20250517/src/test/java/org/json/XMLParserConfigurationTest.java:[30,39] cannot find symbol [ERROR] symbol: class IntegerConverter [ERROR] location: class org.json.XMLParserConfigurationTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.osgi:org.osgi.service.component:1.5.1,org\osgi\service\component\AnyService.java,AnyServiceTest,compile,access_modifier_error,"t: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[11,13] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[20,65] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.osgi:org.osgi.service.component:1.5.1,org\osgi\service\component\ComponentException.java,ComponentExceptionTest,compile,method_signature_mismatch,"found for ComponentException(no arguments) [ERROR] constructor org.osgi.service.component.ComponentException.ComponentException(java.lang.String,java.lang.Throwable) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] constructor org.osgi.service.component.ComponentException.ComponentException(java.lang.String) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] constructor org.osgi.service.component.ComponentException.ComponentException(java.lang.Throwable) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.osgi:org.osgi.service.component.annotations:1.3.0,org\osgi\service\component\annotations\ReferenceCardinality.java,ReferenceCardinalityTest,compile,access_modifier_error," Project/llm-test-generation/libraries_no_repair/org.osgi/org.osgi.service.component.annotations/1.3.0/src/test/java/org/osgi/service/component/annotations/ReferenceCardinalityTest.java:[38,61] value has private access in org.osgi.service.component.annotations.ReferenceCardinality [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.osgi/org.osgi.service.component.annotations/1.3.0/src/test/java/org/osgi/service/component/annotations/ReferenceCardinalityTest.java:[42,67] value has private access in org.osgi.service.component.annotations.ReferenceCardinality [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.osgi:org.osgi.service.metatype.annotations:1.3.0,org\osgi\service\metatype\annotations\AttributeType.java,AttributeTypeTest,compile,access_modifier_error,"TypeTest.java:[61,31] value has private access in org.osgi.service.metatype.annotations.AttributeType [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project org.osgi.service.metatype.annotations: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.osgi/org.osgi.service.metatype.annotations/1.3.0/src/test/java/org/osgi/service/metatype/annotations/AttributeTypeTest.java:[61,31] value has private access in org.osgi.service.metatype.annotations.AttributeType [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.ow2.asm:asm-analysis:9.2,org\objectweb\asm\tree\analysis\BasicInterpreter.java,BasicInterpreterTest,compile,method_signature_mismatch,"alysis/BasicInterpreterTest.java:[56,55] cannot find symbol [ERROR] symbol: method newValue(org.objectweb.asm.Type) [ERROR] location: class org.objectweb.asm.tree.analysis.BasicInterpreterTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/BasicInterpreterTest.java:[57,66] constructor IntInsnNode in class org.objectweb.asm.tree.IntInsnNode cannot be applied to given types; [ERROR] required: int,int [ERROR] found: int [ERROR] reason: actual and formal argument lists differ in length [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.ow2.asm:asm-analysis:9.2,org\objectweb\asm\tree\analysis\Frame.java,FrameTest,compile,cannot_find_symbol,"_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/FrameTest.java:[55,46] cannot find symbol [ERROR] symbol: class SimpleInterpreter [ERROR] location: class org.objectweb.asm.tree.analysis.FrameTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/FrameTest.java:[59,14] executeInvokeInsn(org.objectweb.asm.tree.AbstractInsnNode,java.lang.String,org.objectweb.asm.tree.analysis.Interpreter<V>) has private access in org.objectweb.asm.tree.analysis.Frame [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.ow2.asm:asm-analysis:9.2,org\objectweb\asm\tree\analysis\Interpreter.java,InterpreterTest,compile,cannot_find_symbol,"rTest.java:[25,20] cannot find symbol [ERROR] symbol: method mock(java.lang.Class<org.objectweb.asm.tree.analysis.Value>) [ERROR] location: class org.objectweb.asm.tree.analysis.InterpreterTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/InterpreterTest.java:[27,66] <anonymous org.objectweb.asm.tree.analysis.InterpreterTest$2> is not abstract and does not override abstract method newOperation(org.objectweb.asm.tree.AbstractInsnNode) in org.objectweb.asm.tree.analysis.Interpreter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.ow2.asm:asm-analysis:9.2,org\objectweb\asm\tree\analysis\SimpleVerifier.java,SimpleVerifierTest,compile,other_compile_error,"ch Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/SimpleVerifierTest.java:[24,30] non-static method isAssignableFrom(org.objectweb.asm.Type,org.objectweb.asm.Type) cannot be referenced from a static context [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/SimpleVerifierTest.java:[25,31] non-static method isAssignableFrom(org.objectweb.asm.Type,org.objectweb.asm.Type) cannot be referenced from a static context [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.ow2.asm:asm-analysis:9.2,org\objectweb\asm\tree\analysis\SmallSet.java,SmallSetTest,compile,generic_type_mismatch,"ype arguments for org.objectweb.asm.tree.analysis.SmallSet<> [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/SmallSetTest.java:[64,29] cannot infer type arguments for org.objectweb.asm.tree.analysis.SmallSet<> [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/SmallSetTest.java:[74,29] cannot infer type arguments for org.objectweb.asm.tree.analysis.SmallSet<> [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.ow2.asm:asm-analysis:9.2,org\objectweb\asm\tree\analysis\SourceValue.java,SourceValueTest,compile,constructor_mismatch,"bstractInsnNode) [ERROR] constructor org.objectweb.asm.tree.analysis.SourceValue.SourceValue(int,java.util.Set<org.objectweb.asm.tree.AbstractInsnNode>) is not applicable [ERROR] (argument mismatch; org.objectweb.asm.tree.analysis.SourceValueTest.DummyAbstractInsnNode cannot be converted to java.util.Set<org.objectweb.asm.tree.AbstractInsnNode>) [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.ow2.asm/asm-analysis/9.2/src/test/java/org/objectweb/asm/tree/analysis/SourceValueTest.java:[60,5] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\AppenderSkeleton.java,AppenderSkeletonTest,compile,cannot_find_symbol,"ppenderSkeletonTest.java:[14,34] cannot find symbol [ERROR] symbol: class LoggingEvent [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[13,13] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[18,13] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\AppenderSkeleton.java,AppenderSkeletonTest,compile,cannot_find_symbol,"[ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[18,13] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[52,24] toInt() in <anonymous org.apache.log4j.AppenderSkeletonTest$2> cannot override toInt() in org.apache.log4j.Priority [ERROR] overridden method is final [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\BasicConfigurator.java,BasicConfiguratorTest,compile,generic_type_mismatch,"BasicConfiguratorTest.java:[16,29] incompatible types: org.apache.log4j.ConsoleAppender cannot be converted to org.apache.log4j.Appender [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/BasicConfiguratorTest.java:[16,29] incompatible types: org.apache.log4j.ConsoleAppender cannot be converted to org.apache.log4j.Appender [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\Category.java,CategoryTest,compile,syntax_error,"] ';' expected [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/CategoryTest.java:[51,34] ')' expected [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/CategoryTest.java:[51,51] ';' expected [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\ConsoleAppender.java,ConsoleAppenderTest,compile,cannot_find_symbol,"Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/ConsoleAppenderTest.java:[38,67] cannot find symbol [ERROR] symbol: method getLayout() [ERROR] location: variable appender of type org.apache.log4j.ConsoleAppender [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/ConsoleAppenderTest.java:[39,67] cannot find symbol [ERROR] symbol: method getTarget() [ERROR] location: variable appender of type org.apache.log4j.ConsoleAppender [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\helpers\LogLog.java,LogLogTest,compile,cannot_find_symbol,"/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/helpers/LogLogTest.java:[11,26] cannot find symbol [ERROR] symbol: method isDebugEnabled() [ERROR] location: class org.apache.log4j.helpers.LogLog [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_no_repair/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/helpers/LogLogTest.java:[17,27] cannot find symbol [ERROR] symbol: method isDebugEnabled() [ERROR] location: class org.apache.log4j.helpers.LogLog [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
