library,source_file,test_class,stage,category,message
commons-cli:commons-cli:1.2,org\apache\commons\cli\MissingArgumentException.java,MissingArgumentExceptionTest,compile,unchecked_exception_not_handled,"fault-testCompile) on project commons-cli: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/MissingArgumentExceptionTest.java:[11,9] unreported exception org.apache.commons.cli.MissingArgumentException; must be caught or declared to be thrown [ERROR] /C:/Users/minhn/llm-test/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/MissingArgumentExceptionTest.java:[17,9] unreported exception org.apache.commons.cli.MissingArgumentException; must be caught or declared to be thrown [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\OptionBuilder.java,OptionBuilderTest,compile,cannot_find_symbol,"/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionBuilderTest.java:[60,33] optionalArg has private access in org.apache.commons.cli.OptionBuilder [ERROR] /C:/Users/minhn/llm-test/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionBuilderTest.java:[61,38] numberOfArgs has private access in org.apache.commons.cli.OptionBuilder [ERROR] /C:/Users/minhn/llm-test/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionBuilderTest.java:[67,33] required has private access in org.apache.commons.cli.OptionBuilder [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\UnrecognizedOptionException.java,UnrecognizedOptionExceptionTest,compile,unchecked_exception_not_handled,"mpile) on project commons-cli: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/UnrecognizedOptionExceptionTest.java:[11,9] unreported exception org.apache.commons.cli.UnrecognizedOptionException; must be caught or declared to be thrown [ERROR] /C:/Users/minhn/llm-test/libraries_sample/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/UnrecognizedOptionExceptionTest.java:[16,9] unreported exception org.apache.commons.cli.UnrecognizedOptionException; must be caught or declared to be thrown [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-csv:1.8,org\apache\commons\csv\CSVFormat.java,CSVFormatTest,structure,structure_error,"missing public class CSVFormatTest declaration, missing @Test method annotation"
org.apache.commons:commons-csv:1.8,org\apache\commons\csv\CSVParser.java,CSVParserTest,structure,structure_error,missing public class CSVParserTest declaration
org.apache.commons:commons-csv:1.8,org\apache\commons\csv\CSVPrinter.java,CSVPrinterTest,compile,unchecked_exception_not_handled,"minhn/llm-test/libraries_sample/org.apache.commons/commons-csv/1.8/src/test/java/org/apache/commons/csv/CSVPrinterTest.java:[30,19] unreported exception java.io.IOException; must be caught or declared to be thrown [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-csv: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.apache.commons/commons-csv/1.8/src/test/java/org/apache/commons/csv/CSVPrinterTest.java:[30,19] unreported exception java.io.IOException; must be caught or declared to be thrown [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-csv:1.8,org\apache\commons\csv\CSVRecord.java,CSVRecordTest,compile,generic_type_mismatch,"rc/test/java/org/apache/commons/csv/CSVRecordTest.java:[112,28] incompatible types: org.apache.commons.csv.CSVRecordTest.MockCSVParser cannot be converted to org.apache.commons.csv.CSVParser [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.apache.commons/commons-csv/1.8/src/test/java/org/apache/commons/csv/CSVRecordTest.java:[125,9] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.apache.commons/commons-csv/1.8/src/test/java/org/apache/commons/csv/CSVRecordTest.java:[130,9] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-csv:1.8,org\apache\commons\csv\Lexer.java,LexerTest,compile,method_signature_mismatch,"e) on project commons-csv: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.apache.commons/commons-csv/1.8/src/test/java/org/apache/commons/csv/LexerTest.java:[46,33] no suitable method found for thenReturn(char) [ERROR] method org.mockito.stubbing.OngoingStubbing.thenReturn(java.lang.Integer) is not applicable [ERROR] (argument mismatch; char cannot be converted to java.lang.Integer) [ERROR] method org.mockito.stubbing.OngoingStubbing.thenReturn(java.lang.Integer,java.lang.Integer...) is not applicable [ERROR] (argument mismatch; char cannot be converted to java.lang.Integer) [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-to-slf4j:2.17.2,org\apache\logging\slf4j\SLF4JLogger.java,SLF4JLoggerTest,compile,cannot_find_symbol,"-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerTest.java:[27,65] error: cannot find symbol symbol: method getFactory() location: interface MessageFactory [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-to-slf4j: Compilation failure [ERROR] C:\Users\minhn\llm-test\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerTest.java:[27,65] error: cannot find symbol [ERROR] symbol: method getFactory() [ERROR] location: interface MessageFactory [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-to-slf4j:2.17.2,org\apache\logging\slf4j\SLF4JLoggerContext.java,SLF4JLoggerContextTest,compile,cannot_find_symbol,"roject log4j-to-slf4j: Compilation failure: Compilation failure: [ERROR] C:\Users\minhn\llm-test\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerContextTest.java:[31,54] error: cannot find symbol [ERROR] symbol: method getFactory() [ERROR] location: interface MessageFactory [ERROR] C:\Users\minhn\llm-test\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerContextTest.java:[46,54] error: cannot find symbol [ERROR] symbol: method getFactory() [ERROR] location: interface MessageFactory [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-to-slf4j:2.17.2,org\apache\logging\slf4j\SLF4JProvider.java,SLF4JProviderTest,compile,cannot_find_symbol,"F4JProvider [ERROR] C:\Users\minhn\llm-test\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JProviderTest.java:[15,62] error: cannot find symbol [ERROR] symbol: method getLoggerContextFactoryClass() [ERROR] location: variable provider of type SLF4JProvider [ERROR] C:\Users\minhn\llm-test\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JProviderTest.java:[16,50] error: cannot find symbol [ERROR] symbol: method getContextMapFactoryClass() [ERROR] location: variable provider of type SLF4JProvider [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\HjsonOptions.java,HjsonOptionsTest,compile,other_compile_error,"iled to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/HjsonOptionsTest.java:[46,1] org.hjson.MockIHjsonDsfProvider is not abstract and does not override abstract method getDescription() in org.hjson.IHjsonDsfProvider [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/HjsonOptionsTest.java:[47,5] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonArray.java,JsonArrayTest,compile,cannot_find_symbol," symbol [ERROR] symbol: method contains(org.hjson.JsonValue) [ERROR] location: variable unmodifiable of type org.hjson.JsonArray [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[84,32] cannot find symbol [ERROR] symbol: method contains(org.hjson.JsonValue) [ERROR] location: variable unmodifiable of type org.hjson.JsonArray [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[125,20] cannot find symbol [ERROR] symbol: class JsonBoolean [ERROR] location: class org.hjson.JsonArrayTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonObject.java,JsonObjectTest,structure,structure_error,"missing public class JsonObjectTest declaration, missing @Test method annotation"
org.hjson:hjson:3.0.0,org\hjson\JsonWriter.java,JsonWriterTest,compile,abstract_class_or_interface_instantiation,"[ERROR] COMPILATION ERROR : [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[88,17] org.hjson.JsonValue is abstract; cannot be instantiated [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[88,17] org.hjson.JsonValue is abstract; cannot be instantiated [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\WritingBuffer.java,WritingBufferTest,compile,access_modifier_error,"gBufferTest.java:[23,32] buffer has private access in org.hjson.WritingBuffer [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/WritingBufferTest.java:[16,32] buffer has private access in org.hjson.WritingBuffer [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/WritingBufferTest.java:[23,32] buffer has private access in org.hjson.WritingBuffer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONArray.java,JSONArrayTest,structure,structure_error,"missing public class JSONArrayTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\JSONML.java,JSONMLTest,structure,structure_error,missing public class JSONMLTest declaration
org.json:json:20250517,org\json\JSONObject.java,JSONObjectTest,structure,structure_error,"missing public class JSONObjectTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\JSONPointer.java,JSONPointerTest,compile,access_modifier_error,"/JSONPointerTest.java:[36,42] refTokens has private access in org.json.JSONPointer [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[37,44] refTokens has private access in org.json.JSONPointer [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[38,35] refTokens has private access in org.json.JSONPointer [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[39,34] refTokens has private access in org.json.JSONPointer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONStringer.java,JSONStringerTest,compile,generic_type_mismatch,"s/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONStringerTest.java:[33,26] incompatible types: org.json.JSONWriter cannot be converted to org.json.JSONStringer [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONStringerTest.java:[46,27] incompatible types: org.json.JSONWriter cannot be converted to org.json.JSONStringer [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONStringerTest.java:[59,27] incompatible types: org.json.JSONWriter cannot be converted to org.json.JSONStringer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONTokener.java,JSONTokenerTest,compile,access_modifier_error,"[ERROR] COMPILATION ERROR : [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONTokenerTest.java:[76,80] in has private access in java.io.BufferedReader [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONTokenerTest.java:[76,80] in has private access in java.io.BufferedReader [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONWriter.java,JSONWriterTest,compile,access_modifier_error,"a.lang.String) has private access in org.json.JSONWriter [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONWriterTest.java:[22,19] append(java.lang.String) has private access in org.json.JSONWriter [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/JSONWriterTest.java:[28,19] append(java.lang.String) has private access in org.json.JSONWriter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\StringBuilderWriter.java,StringBuilderWriterTest,compile,unchecked_exception_not_handled,"R] COMPILATION ERROR : [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[96,21] unreported exception java.io.IOException; must be caught or declared to be thrown [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[96,21] unreported exception java.io.IOException; must be caught or declared to be thrown [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\XML.java,XMLTest,structure,structure_error,"missing public class XMLTest declaration, missing @Test method annotation"
org.osgi:org.osgi.service.component:1.5.1,org\osgi\service\component\AnyService.java,AnyServiceTest,compile,access_modifier_error,"gins:maven-compiler-plugin:3.13.0:testCompile (default-testCompile) on project org.osgi.service.component: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[12,13] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[22,13] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\ArrayValueMatcher.java,ArrayValueMatcherTest,compile,cannot_find_symbol,"est [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/ArrayValueMatcherTest.java:[74,65] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.ArrayValueMatcherTest [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/ArrayValueMatcherTest.java:[74,78] cannot find symbol [ERROR] symbol: method eq(org.skyscreamer.jsonassert.JSONCompareResult) [ERROR] location: class org.skyscreamer.jsonassert.ArrayValueMatcherTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\AbstractComparator.java,AbstractComparatorTest,compile,cannot_find_symbol,"ible types: void cannot be converted to org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/AbstractComparatorTest.java:[87,78] incompatible types: void cannot be converted to org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/AbstractComparatorTest.java:[95,74] incompatible types: void cannot be converted to org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\ArraySizeComparator.java,ArraySizeComparatorTest,compile,cannot_find_symbol,"/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/ArraySizeComparatorTest.java:[35,27] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/ArraySizeComparatorTest.java:[45,27] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\CustomComparator.java,CustomComparatorTest,compile,method_signature_mismatch,"mComparator cannot be applied to given types; [ERROR] required: org.skyscreamer.jsonassert.JSONCompareMode,org.skyscreamer.jsonassert.Customization[] [ERROR] found: org.skyscreamer.jsonassert.JSONCompareMode,(prefix,ac[...]>true [ERROR] reason: varargs mismatch; org.skyscreamer.jsonassert.Customization is not a functional interface [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/CustomComparatorTest.java:[64,30] getCustomization(java.lang.String) has private access in org.skyscreamer.jsonassert.comparator.CustomComparator [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\DefaultComparator.java,DefaultComparatorTest,compile,cannot_find_symbol,"C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/DefaultComparatorTest.java:[84,27] cannot find symbol [ERROR] symbol: method isSuccess() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/DefaultComparatorTest.java:[93,26] cannot find symbol [ERROR] symbol: method isSuccess() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\Customization.java,CustomizationTest,compile,cannot_find_symbol,"sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/CustomizationTest.java:[56,5] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/CustomizationTest.java:[61,5] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/CustomizationTest.java:[66,5] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONAssert.java,JSONAssertTest,structure,structure_error,"missing public class JSONAssertTest declaration, missing @Test method annotation"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONCompare.java,JSONCompareTest,compile,method_signature_mismatch,") in org.skyscreamer.jsonassert.JSONCompare match [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareTest.java:[77,22] cannot find symbol [ERROR] symbol: variable FAIL [ERROR] location: class org.skyscreamer.jsonassert.JSONCompareTest [ERROR] /C:/Users/minhn/llm-test/libraries_sample/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareTest.java:[77,34] cannot find symbol [ERROR] symbol: method getResult() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
