library,source_file,stage,category,message
org.hjson:hjson:3.0.0,org\hjson\JsonParser.java,compile,method_signature_mismatch,"on/3.0.0/src/test/java/org/hjson/JsonParserTest.java:[62,31] method getInt in class org.hjson.JsonObject cannot be applied to given types; [ERROR] required: java.lang.String,int [ERROR] found: java.lang.String [ERROR] reason: actual and formal argument lists differ in length [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonParserTest.java:[63,31] method getInt in class org.hjson.JsonObject cannot be applied to given types; [ERROR] required: java.lang.String,int [ERROR] found: java.lang.String [ERROR] reason: actual and formal argument lists differ in length [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonValue.java,structure,structure_error,"missing public class JsonValueTest declaration, missing @Test method annotation"
org.hjson:hjson:3.0.0,org\hjson\JsonWriter.java,compile,cannot_find_symbol,": [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[14,31] cannot find symbol symbol: class JsonBoolean location: class org.hjson.JsonWriterTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[14,31] cannot find symbol [ERROR] symbol: class JsonBoolean [ERROR] location: class org.hjson.JsonWriterTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONArray.java,structure,structure_error,"missing public class JSONArrayTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\JSONML.java,structure,structure_error,missing @Test method annotation
org.json:json:20250517,org\json\JSONObject.java,structure,structure_error,"missing public class JSONObjectTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\JSONPointer.java,compile,access_modifier_error,"ointerTest.java:[31,27] refTokens has private access in org.json.JSONPointer [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[37,59] refTokens has private access in org.json.JSONPointer [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[54,54] refTokens has private access in org.json.JSONPointer [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[65,49] refTokens has private access in org.json.JSONPointer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONTokener.java,structure,structure_error,"missing public class JSONTokenerTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\StringBuilderWriter.java,compile,access_modifier_error,"e access in org.json.StringBuilderWriter [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[14,32] builder has private access in org.json.StringBuilderWriter [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[20,32] builder has private access in org.json.StringBuilderWriter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\XML.java,structure,structure_error,missing @Test method annotation
org.json:json:20250517,org\json\XMLParserConfiguration.java,structure,structure_error,missing @Test method annotation
org.osgi:org.osgi.service.component:1.5.1,org\osgi\service\component\AnyService.java,compile,access_modifier_error,"_2/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[11,9] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project org.osgi.service.component-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[11,9] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\ArrayValueMatcher.java,compile,cannot_find_symbol,"lation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/ArrayValueMatcherTest.java:[81,61] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.ArrayValueMatcherTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/ArrayValueMatcherTest.java:[81,74] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.ArrayValueMatcherTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\AbstractComparator.java,compile,method_signature_mismatch,"e or implement a method from a supertype [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/AbstractComparatorTest.java:[90,13] method compareJSONArray in class org.skyscreamer.jsonassert.comparator.AbstractComparatorTest.ConcreteComparator cannot be applied to given types; [ERROR] required: java.lang.String,org.json.JSONArray,org.json.JSONArray [ERROR] found: java.lang.String,org.json.JSONArray,org.json.JSONArray,org.skyscreamer.jsonassert.JSONCompareResult [ERROR] reason: actual and formal argument lists differ in length [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\ArraySizeComparator.java,compile,cannot_find_symbol,"n/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/ArraySizeComparatorTest.java:[89,26] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/ArraySizeComparatorTest.java:[102,26] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\DefaultComparator.java,compile,cannot_find_symbol,"/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/DefaultComparatorTest.java:[75,27] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/DefaultComparatorTest.java:[86,26] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONAssert.java,structure,structure_error,missing @Test method annotation
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONCompare.java,compile,method_signature_mismatch,".skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareTest.java:[85,39] cannot find symbol [ERROR] symbol: variable Result [ERROR] location: class org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareTest.java:[85,59] cannot find symbol [ERROR] symbol: method getResult() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONCompareResult.java,compile,constructor_mismatch,"s:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project jsonassert-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareResultTest.java:[26,36] constructor JSONCompareResult in class org.skyscreamer.jsonassert.JSONCompareResult cannot be applied to given types; [ERROR] required: boolean,java.lang.String [ERROR] found: boolean,java.lang.String [ERROR] reason: JSONCompareResult(boolean,java.lang.String) has private access in org.skyscreamer.jsonassert.JSONCompareResult [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\RegularExpressionValueMatcher.java,compile,access_modifier_error,"g/skyscreamer/jsonassert/RegularExpressionValueMatcherTest.java:[15,27] expectedPattern has private access in org.skyscreamer.jsonassert.RegularExpressionValueMatcher [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project jsonassert-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/RegularExpressionValueMatcherTest.java:[15,27] expectedPattern has private access in org.skyscreamer.jsonassert.RegularExpressionValueMatcher [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\AppenderSkeleton.java,compile,cannot_find_symbol,"/java/org/apache/log4j/AppenderSkeletonTest.java:[14,13] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[19,13] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[32,46] cannot find symbol [ERROR] symbol: method getName() [ERROR] location: variable appender of type org.apache.log4j.AppenderSkeleton [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\BasicConfigurator.java,compile,generic_type_mismatch,"j/2.0.16/src/test/java/org/apache/log4j/BasicConfiguratorTest.java:[17,29] incompatible types: org.apache.log4j.ConsoleAppender cannot be converted to org.apache.log4j.Appender [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/BasicConfiguratorTest.java:[17,29] incompatible types: org.apache.log4j.ConsoleAppender cannot be converted to org.apache.log4j.Appender [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\Category.java,compile,method_signature_mismatch,"nd symbol [ERROR] symbol: constructor (java.lang.Class<org.apache.log4j.CategoryTest>) [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/CategoryTest.java:[38,28] no suitable method found for error(java.lang.String,java.lang.String,<nulltype>) [ERROR] method org.apache.log4j.Category.error(java.lang.Object) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] method org.apache.log4j.Category.error(java.lang.Object,java.lang.Throwable) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\helpers\LogLog.java,compile,access_modifier_error,"ailed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/helpers/LogLogTest.java:[31,58] quietMode has private access in org.apache.log4j.helpers.LogLog [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/helpers/LogLogTest.java:[37,60] quietMode has private access in org.apache.log4j.helpers.LogLog [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\PropertyConfigurator.java,compile,other_compile_error,"d to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/PropertyConfiguratorTest.java:[31,21] reference to doConfigure is ambiguous [ERROR] both method doConfigure(java.lang.String,org.apache.log4j.spi.LoggerRepository) in org.apache.log4j.PropertyConfigurator and method doConfigure(java.net.URL,org.apache.log4j.spi.LoggerRepository) in org.apache.log4j.PropertyConfigurator match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\spi\ErrorHandler.java,compile,cannot_find_symbol,"t/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/spi/ErrorHandlerTest.java:[12,21] cannot find symbol [ERROR] symbol: method handleError(<nulltype>,<nulltype>,<nulltype>) [ERROR] location: variable errorHandler of type org.apache.log4j.spi.ErrorHandler [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/spi/ErrorHandlerTest.java:[19,21] cannot find symbol [ERROR] symbol: method handleError(java.lang.String,<nulltype>,<nulltype>) [ERROR] location: variable errorHandler of type org.apache.log4j.spi.ErrorHandler [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\spi\Filter.java,compile,cannot_find_symbol,"lure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/spi/FilterTest.java:[13,26] cannot find symbol [ERROR] symbol: method doFilter(java.lang.Object,<nulltype>) [ERROR] location: variable filter of type org.apache.log4j.spi.Filter [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/spi/FilterTest.java:[20,26] cannot find symbol [ERROR] symbol: method doFilter(java.lang.Object,<nulltype>) [ERROR] location: variable filter of type org.apache.log4j.spi.Filter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\spi\LoggingEvent.java,compile,method_signature_mismatch,"che.log4j.spi.LoggingEvent cannot be applied to given types; [ERROR] required: no arguments [ERROR] found: <nulltype>,<nulltype>,int,<nulltype> [ERROR] reason: actual and formal argument lists differ in length [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/spi/LoggingEventTest.java:[16,9] constructor LoggingEvent in class org.apache.log4j.spi.LoggingEvent cannot be applied to given types; [ERROR] required: no arguments [ERROR] found: java.lang.String,<nulltype>,int,<nulltype> [ERROR] reason: actual and formal argument lists differ in length [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\CKMSQuantiles.java,compile,cannot_find_symbol,"0.16.0/src/test/java/io/prometheus/client/CKMSQuantilesTest.java:[18,47] cannot find symbol symbol: class Quantile location: class io.prometheus.client.CKMSQuantilesTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project simpleclient-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CKMSQuantilesTest.java:[18,47] cannot find symbol [ERROR] symbol: class Quantile [ERROR] location: class io.prometheus.client.CKMSQuantilesTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Collector.java,compile,cannot_find_symbol,"es [ERROR] location: class io.prometheus.client.CollectorTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorTest.java:[38,14] cannot find symbol [ERROR] symbol: class MetricFamilySamples [ERROR] location: class io.prometheus.client.CollectorTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorTest.java:[38,62] incompatible types: java.util.function.Predicate<java.lang.String> cannot be converted to io.prometheus.client.Predicate<java.lang.String> [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\CollectorRegistry.java,compile,access_modifier_error,"c/test/java/io/prometheus/client/CollectorRegistryTest.java:[48,28] namesToCollectors has private access in io.prometheus.client.CollectorRegistry [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorRegistryTest.java:[51,29] namesToCollectors has private access in io.prometheus.client.CollectorRegistry [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CollectorRegistryTest.java:[52,29] namesToCollectors has private access in io.prometheus.client.CollectorRegistry [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Counter.java,compile,cannot_find_symbol,"pile) on project simpleclient-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterTest.java:[23,47] cannot find symbol [ERROR] symbol: variable name [ERROR] location: variable counter of type io.prometheus.client.Counter [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterTest.java:[31,47] cannot find symbol [ERROR] symbol: variable name [ERROR] location: variable counter of type io.prometheus.client.Counter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\CounterMetricFamily.java,compile,access_modifier_error,"aven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project simpleclient-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterMetricFamilyTest.java:[24,32] labelNames has private access in io.prometheus.client.CounterMetricFamily [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/CounterMetricFamilyTest.java:[25,42] labelNames has private access in io.prometheus.client.CounterMetricFamily [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.prometheus:simpleclient:0.16.0,io\prometheus\client\Enumeration.java,compile,method_signature_mismatch,"annot directly extend java.lang.Enum [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/EnumerationTest.java:[88,27] name() in <anonymous io.prometheus.client.EnumerationTest$1> cannot override name() in java.lang.Enum [ERROR] overridden method is final [ERROR] /C:/Users/minhn/llm-test/libraries_repair_2/io.prometheus/simpleclient/0.16.0/src/test/java/io/prometheus/client/EnumerationTest.java:[93,24] ordinal() in <anonymous io.prometheus.client.EnumerationTest$1> cannot override ordinal() in java.lang.Enum [ERROR] overridden method is final [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
