library,source_file,test_class,stage,category,message
commons-pool:commons-pool:1.6,org\apache\commons\pool\BaseKeyedPoolableObjectFactory.java,BaseKeyedPoolableObjectFactoryTest,compile,other_compile_error,"yTest.java:[34,119] <anonymous org.apache.commons.pool.BaseKeyedPoolableObjectFactoryTest$4> is not abstract and does not override abstract method makeObject(java.lang.String) in org.apache.commons.pool.BaseKeyedPoolableObjectFactory [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/BaseKeyedPoolableObjectFactoryTest.java:[40,119] <anonymous org.apache.commons.pool.BaseKeyedPoolableObjectFactoryTest$5> is not abstract and does not override abstract method makeObject(java.lang.String) in org.apache.commons.pool.BaseKeyedPoolableObjectFactory [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\BasePoolableObjectFactory.java,BasePoolableObjectFactoryTest,compile,other_compile_error,"/test/java/org/apache/commons/pool/BasePoolableObjectFactoryTest.java:[37,93] <anonymous org.apache.commons.pool.BasePoolableObjectFactoryTest$4> is not abstract and does not override abstract method makeObject() in org.apache.commons.pool.BasePoolableObjectFactory [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/BasePoolableObjectFactoryTest.java:[45,93] <anonymous org.apache.commons.pool.BasePoolableObjectFactoryTest$5> is not abstract and does not override abstract method makeObject() in org.apache.commons.pool.BasePoolableObjectFactory [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\CursorableLinkedList.java,CursorableLinkedListTest,structure,structure_error,"missing public class CursorableLinkedListTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\EvictionTimer.java,EvictionTimerTest,compile,access_modifier_error,"/1.6/src/test/java/org/apache/commons/pool/impl/EvictionTimerTest.java:[74,38] _usageCount has private access in org.apache.commons.pool.impl.EvictionTimer [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/EvictionTimerTest.java:[77,33] _timer has private access in org.apache.commons.pool.impl.EvictionTimer [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/EvictionTimerTest.java:[78,38] _usageCount has private access in org.apache.commons.pool.impl.EvictionTimer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericKeyedObjectPool.java,GenericKeyedObjectPoolTest,structure,structure_error,"missing public class GenericKeyedObjectPoolTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericKeyedObjectPoolFactory.java,GenericKeyedObjectPoolFactoryTest,structure,structure_error,"missing public class GenericKeyedObjectPoolFactoryTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericObjectPool.java,GenericObjectPoolTest,structure,structure_error,"missing public class GenericObjectPoolTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\GenericObjectPoolFactory.java,GenericObjectPoolFactoryTest,structure,structure_error,"missing public class GenericObjectPoolFactoryTest declaration, missing @Test method annotation"
commons-pool:commons-pool:1.6,org\apache\commons\pool\impl\StackKeyedObjectPool.java,StackKeyedObjectPoolTest,compile,access_modifier_error,"_1/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/StackKeyedObjectPoolTest.java:[98,24] isClosed() has protected access in org.apache.commons.pool.BaseKeyedObjectPool [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-pool-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/commons-pool/commons-pool/1.6/src/test/java/org/apache/commons/pool/impl/StackKeyedObjectPoolTest.java:[98,24] isClosed() has protected access in org.apache.commons.pool.BaseKeyedObjectPool [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-pool:commons-pool:1.6,org\apache\commons\pool\PoolUtils.java,PoolUtilsTest,structure,structure_error,"missing public class PoolUtilsTest declaration, missing @Test method annotation"
io.grpc:grpc-protobuf:1.62.2,io\grpc\protobuf\ProtoUtils.java,ProtoUtilsTest,compile,cannot_find_symbol,"symbol: variable TestMessage [ERROR] location: class io.grpc.protobuf.ProtoUtilsTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/io.grpc/grpc-protobuf/1.62.2/src/test/java/io/grpc/protobuf/ProtoUtilsTest.java:[57,65] cannot find symbol [ERROR] symbol: method getKey() [ERROR] location: variable key of type io.grpc.Metadata.Key<com.google.protobuf.Message> [ERROR] /C:/Users/minhn/llm-test/libraries_repair_1/io.grpc/grpc-protobuf/1.62.2/src/test/java/io/grpc/protobuf/ProtoUtilsTest.java:[67,28] cannot find symbol [ERROR] symbol: variable TestMessage [ERROR] location: class io.grpc.protobuf.ProtoUtilsTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
