library,source_file,stage,category,message
org.apache.commons:commons-exec:1.3,org\apache\commons\exec\util\MapUtils.java,compile,cannot_find_symbol,"ymbol [ERROR] symbol: method of(java.lang.String,int,java.lang.String,int) [ERROR] location: interface java.util.Map [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/util/MapUtilsTest.java:[86,57] cannot find symbol [ERROR] symbol: method of() [ERROR] location: interface java.util.Map [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/util/MapUtilsTest.java:[96,62] cannot find symbol [ERROR] symbol: method of() [ERROR] location: interface java.util.Map [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-exec:1.3,org\apache\commons\exec\Watchdog.java,compile,access_modifier_error,"_final_ollama/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/WatchdogTest.java:[28,29] observers has private access in org.apache.commons.exec.Watchdog [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/WatchdogTest.java:[56,29] stopped has private access in org.apache.commons.exec.Watchdog [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/WatchdogTest.java:[60,28] stopped has private access in org.apache.commons.exec.Watchdog [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-jcl:2.17.1,org\apache\logging\log4j\jcl\LogAdapter.java,compile,missing_import,"cable [ERROR] (argument mismatch; inference variable T has incompatible bounds [ERROR] equality constraints: org.apache.logging.log4j.Logger [ERROR] lower bounds: org.apache.logging.log4j.spi.ExtendedLogger,java.lang.Object) [ERROR] method org.mockito.stubbing.OngoingStubbing.thenReturn(org.apache.logging.log4j.spi.ExtendedLogger,org.apache.logging.log4j.spi.ExtendedLogger...) is not applicable [ERROR] (argument mismatch; inference variable T has incompatible bounds [ERROR] equality constraints: org.apache.logging.log4j.Logger [ERROR] lower bounds: org.apache.logging.log4j.spi.ExtendedLogger,java.lang.Object) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-jcl:2.17.1,org\apache\logging\log4j\jcl\LogFactoryImpl.java,compile,other_compile_error,"gging.log4j.jcl.LogFactoryImpl match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-jcl-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.logging.log4j/log4j-jcl/2.17.1/src/test/java/org/apache/logging/log4j/jcl/LogFactoryImplTest.java:[27,23] reference to getInstance is ambiguous [ERROR] both method getInstance(java.lang.String) in org.apache.logging.log4j.jcl.LogFactoryImpl and method getInstance(java.lang.Class) in org.apache.logging.log4j.jcl.LogFactoryImpl match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-slf4j18-impl:2.11.1,org\apache\logging\slf4j\EventDataConverter.java,compile,missing_import," /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/EventDataConverterTest.java:[9,21] package org.slf4j.ext does not exist [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-slf4j18-impl-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/EventDataConverterTest.java:[9,21] package org.slf4j.ext does not exist [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-slf4j18-impl:2.11.1,org\apache\logging\slf4j\Log4jLogger.java,compile,access_modifier_error,"/org.apache.logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/Log4jLoggerTest.java:[112,41] logger has private access in org.apache.logging.slf4j.Log4jLogger [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-slf4j18-impl-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/Log4jLoggerTest.java:[112,41] logger has private access in org.apache.logging.slf4j.Log4jLogger [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-slf4j18-impl:2.11.1,org\apache\logging\slf4j\Log4jMarker.java,compile,cannot_find_symbol,".logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/Log4jMarkerTest.java:[105,9] reference to Marker is ambiguous [ERROR] both interface org.apache.logging.log4j.Marker in org.apache.logging.log4j and interface org.slf4j.Marker in org.slf4j match [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/Log4jMarkerTest.java:[105,35] reference to Marker is ambiguous [ERROR] both interface org.apache.logging.log4j.Marker in org.apache.logging.log4j and interface org.slf4j.Marker in org.slf4j match [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-slf4j18-impl:2.11.1,org\apache\logging\slf4j\Log4jMarkerFactory.java,compile,other_compile_error,"og4jMarkerFactory match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-slf4j18-impl-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.apache.logging.log4j/log4j-slf4j18-impl/2.11.1/src/test/java/org/apache/logging/slf4j/Log4jMarkerFactoryTest.java:[21,33] reference to getMarker is ambiguous [ERROR] both method getMarker(java.lang.String) in org.apache.logging.slf4j.Log4jMarkerFactory and method getMarker(org.slf4j.Marker) in org.apache.logging.slf4j.Log4jMarkerFactory match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hamcrest:hamcrest-library:3.0,org\hamcrest\library\deprecated\HamcrestLibraryIsDeprecated.java,compile,cannot_find_symbol,"ass DeprecationWarning location: class org.hamcrest.library.deprecated.HamcrestLibraryIsDeprecatedTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hamcrest-library-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.hamcrest/hamcrest-library/3.0/src/test/java/org/hamcrest/library/deprecated/HamcrestLibraryIsDeprecatedTest.java:[9,38] cannot find symbol [ERROR] symbol: class DeprecationWarning [ERROR] location: class org.hamcrest.library.deprecated.HamcrestLibraryIsDeprecatedTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hamcrest:hamcrest-core:3.0,org\hamcrest\core\deprecated\HamcrestCoreIsDeprecated.java,compile,cannot_find_symbol,"t find symbol symbol: class DeprecationWarning location: class org.hamcrest.core.deprecated.HamcrestCoreIsDeprecatedTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hamcrest-core-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.hamcrest/hamcrest-core/3.0/src/test/java/org/hamcrest/core/deprecated/HamcrestCoreIsDeprecatedTest.java:[9,38] cannot find symbol [ERROR] symbol: class DeprecationWarning [ERROR] location: class org.hamcrest.core.deprecated.HamcrestCoreIsDeprecatedTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:jcl-over-slf4j:2.0.17,org\apache\commons\logging\impl\SLF4JLocationAwareLog.java,compile,syntax_error,"g/impl/SLF4JLocationAwareLogTest.java:[74,24] ')' expected [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.slf4j/jcl-over-slf4j/2.0.17/src/test/java/org/apache/commons/logging/impl/SLF4JLocationAwareLogTest.java:[74,41] ';' expected [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.slf4j/jcl-over-slf4j/2.0.17/src/test/java/org/apache/commons/logging/impl/SLF4JLocationAwareLogTest.java:[77,24] ')' expected [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.slf4j/jcl-over-slf4j/2.0.17/src/test/java/org/apache/commons/logging/impl/SLF4JLocationAwareLogTest.java:[77,41] ';' expected [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:jcl-over-slf4j:2.0.17,org\apache\commons\logging\impl\SLF4JLog.java,compile,access_modifier_error,"est/libraries_final_ollama/org.slf4j/jcl-over-slf4j/2.0.17/src/test/java/org/apache/commons/logging/impl/SLF4JLogTest.java:[142,54] logger has private access in org.apache.commons.logging.impl.SLF4JLog [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project jcl-over-slf4j-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/org.slf4j/jcl-over-slf4j/2.0.17/src/test/java/org/apache/commons/logging/impl/SLF4JLogTest.java:[142,54] logger has private access in org.apache.commons.logging.impl.SLF4JLog [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
com.fasterxml.jackson.core:jackson-annotations:2.9.0,com\fasterxml\jackson\annotation\ObjectIdGenerators.java,compile,cannot_find_symbol,"inal_ollama/com.fasterxml.jackson.core/jackson-annotations/2.9.0/src/test/java/com/fasterxml/jackson/annotation/ObjectIdGeneratorsTest.java:[25,9] cannot find symbol [ERROR] symbol: class StringIdGenerator [ERROR] location: class com.fasterxml.jackson.annotation.ObjectIdGeneratorsTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/com.fasterxml.jackson.core/jackson-annotations/2.9.0/src/test/java/com/fasterxml/jackson/annotation/ObjectIdGeneratorsTest.java:[25,43] cannot find symbol [ERROR] symbol: class StringIdGenerator [ERROR] location: class com.fasterxml.jackson.annotation.ObjectIdGeneratorsTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8,com\fasterxml\jackson\jaxrs\json\JacksonJaxbJsonProvider.java,compile,missing_import,"8/src/test/java/com/fasterxml/jackson/jaxrs/json/JacksonJaxbJsonProviderTest.java:[36,36] cannot find symbol [ERROR] symbol: method getObjectMapper() [ERROR] location: variable provider of type com.fasterxml.jackson.jaxrs.json.JacksonJaxbJsonProvider [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/com.fasterxml.jackson.jaxrs/jackson-jaxrs-json-provider/2.9.8/src/test/java/com/fasterxml/jackson/jaxrs/json/JacksonJaxbJsonProviderTest.java:[37,48] cannot find symbol [ERROR] symbol: method getAnnotations() [ERROR] location: variable provider of type com.fasterxml.jackson.jaxrs.json.JacksonJaxbJsonProvider [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8,com\fasterxml\jackson\jaxrs\json\JacksonJsonProvider.java,compile,missing_import,"a/com.fasterxml.jackson.jaxrs/jackson-jaxrs-json-provider/2.9.8/src/test/java/com/fasterxml/jackson/jaxrs/json/JacksonJsonProviderTest.java:[40,54] cannot find symbol [ERROR] symbol: class MediaType [ERROR] location: class com.fasterxml.jackson.jaxrs.json.JacksonJsonProviderTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/com.fasterxml.jackson.jaxrs/jackson-jaxrs-json-provider/2.9.8/src/test/java/com/fasterxml/jackson/jaxrs/json/JacksonJsonProviderTest.java:[41,51] cannot find symbol [ERROR] symbol: variable MediaType [ERROR] location: class com.fasterxml.jackson.jaxrs.json.JacksonJsonProviderTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8,com\fasterxml\jackson\jaxrs\json\JsonEndpointConfig.java,compile,abstract_class_or_interface_instantiation,".JSONP is abstract; cannot be instantiated [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/com.fasterxml.jackson.jaxrs/jackson-jaxrs-json-provider/2.9.8/src/test/java/com/fasterxml/jackson/jaxrs/json/JsonEndpointConfigTest.java:[49,26] com.fasterxml.jackson.jaxrs.json.annotation.JSONP is abstract; cannot be instantiated [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/com.fasterxml.jackson.jaxrs/jackson-jaxrs-json-provider/2.9.8/src/test/java/com/fasterxml/jackson/jaxrs/json/JsonEndpointConfigTest.java:[61,26] com.fasterxml.jackson.jaxrs.json.annotation.JSONP is abstract; cannot be instantiated [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
jakarta.jms:jakarta.jms-api:3.1.0,jakarta\jms\IllegalStateException.java,compile,unchecked_exception_not_handled,"tionTest.java:[11,9] unreported exception jakarta.jms.IllegalStateException; must be caught or declared to be thrown [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/jakarta.jms/jakarta.jms-api/3.1.0/src/test/java/jakarta/jms/IllegalStateExceptionTest.java:[16,9] unreported exception jakarta.jms.IllegalStateException; must be caught or declared to be thrown [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/jakarta.jms/jakarta.jms-api/3.1.0/src/test/java/jakarta/jms/IllegalStateExceptionTest.java:[22,9] unreported exception jakarta.jms.IllegalStateException; must be caught or declared to be thrown [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
jakarta.jms:jakarta.jms-api:3.1.0,jakarta\jms\InvalidDestinationException.java,compile,other_compile_error,"s.InvalidDestinationException is never thrown in body of corresponding try statement [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/jakarta.jms/jakarta.jms-api/3.1.0/src/test/java/jakarta/jms/InvalidDestinationExceptionTest.java:[23,11] exception jakarta.jms.InvalidDestinationException is never thrown in body of corresponding try statement [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/jakarta.jms/jakarta.jms-api/3.1.0/src/test/java/jakarta/jms/InvalidDestinationExceptionTest.java:[32,11] exception jakarta.jms.InvalidDestinationException is never thrown in body of corresponding try statement [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
jakarta.jms:jakarta.jms-api:3.1.0,jakarta\jms\QueueRequestor.java,compile,cannot_find_symbol,"annot find symbol [ERROR] symbol: variable sender [ERROR] location: class jakarta.jms.QueueRequestorTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/jakarta.jms/jakarta.jms-api/3.1.0/src/test/java/jakarta/jms/QueueRequestorTest.java:[61,16] cannot find symbol [ERROR] symbol: variable receiver [ERROR] location: class jakarta.jms.QueueRequestorTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/jakarta.jms/jakarta.jms-api/3.1.0/src/test/java/jakarta/jms/QueueRequestorTest.java:[68,14] cannot find symbol [ERROR] symbol: variable receiver [ERROR] location: class jakarta.jms.QueueRequestorTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\HelpFormatter.java,structure,structure_error,"missing public class HelpFormatterTest declaration, missing @Test method annotation"
commons-cli:commons-cli:1.2,org\apache\commons\cli\MissingArgumentException.java,compile,unchecked_exception_not_handled,"project commons-cli-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/MissingArgumentExceptionTest.java:[11,9] unreported exception org.apache.commons.cli.MissingArgumentException; must be caught or declared to be thrown [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/MissingArgumentExceptionTest.java:[17,9] unreported exception org.apache.commons.cli.MissingArgumentException; must be caught or declared to be thrown [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\Option.java,compile,access_modifier_error,"al_ollama/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionTest.java:[145,41] incompatible types: java.lang.String cannot be converted to boolean [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionTest.java:[146,15] processValue(java.lang.String) has private access in org.apache.commons.cli.Option [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionTest.java:[154,15] add(java.lang.String) has private access in org.apache.commons.cli.Option [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\OptionBuilder.java,compile,cannot_find_symbol,"/cli/OptionBuilderTest.java:[55,31] cannot find symbol symbol: method getNumberOfArgs() location: variable option of type org.apache.commons.cli.Option [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-cli-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionBuilderTest.java:[55,31] cannot find symbol [ERROR] symbol: method getNumberOfArgs() [ERROR] location: variable option of type org.apache.commons.cli.Option [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\DiskFileUpload.java,compile,missing_import,"(default-testCompile) on project commons-fileupload-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/DiskFileUploadTest.java:[5,26] package javax.servlet.http does not exist [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/DiskFileUploadTest.java:[72,46] cannot access javax.servlet.http.HttpServletRequest [ERROR] class file for javax.servlet.http.HttpServletRequest not found [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\FileUploadBase.java,structure,structure_error,"missing public class FileUploadBaseTest declaration, missing @Test method annotation"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\FileUploadException.java,compile,generic_type_mismatch,"load/1.4/src/test/java/org/apache/commons/fileupload/FileUploadExceptionTest.java:[30,65] incompatible types: java.lang.Throwable cannot be converted to java.lang.String [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-fileupload-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/FileUploadExceptionTest.java:[30,65] incompatible types: java.lang.Throwable cannot be converted to java.lang.String [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\MultipartStream.java,structure,structure_error,missing @Test method annotation
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\portlet\PortletFileUpload.java,compile,missing_import,"reference to getItemIterator is ambiguous [ERROR] both method getItemIterator(org.apache.commons.fileupload.RequestContext) in org.apache.commons.fileupload.FileUploadBase and method getItemIterator(javax.portlet.ActionRequest) in org.apache.commons.fileupload.portlet.PortletFileUpload match [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/portlet/PortletFileUploadTest.java:[79,52] cannot find symbol [ERROR] symbol: class ActionRequest [ERROR] location: class org.apache.commons.fileupload.portlet.PortletFileUploadTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-fileupload:commons-fileupload:1.4,org\apache\commons\fileupload\portlet\PortletRequestContext.java,compile,missing_import,"al_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/portlet/PortletRequestContextTest.java:[56,9] cannot find symbol [ERROR] symbol: class ActionRequest [ERROR] location: class org.apache.commons.fileupload.portlet.PortletRequestContextTest [ERROR] /C:/Users/minhn/llm-test/libraries_final_ollama/commons-fileupload/commons-fileupload/1.4/src/test/java/org/apache/commons/fileupload/portlet/PortletRequestContextTest.java:[56,48] cannot find symbol [ERROR] symbol: class ActionRequest [ERROR] location: class org.apache.commons.fileupload.portlet.PortletRequestContextTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
