library,source_file,stage,category,message
jakarta.transaction:jakarta.transaction-api:2.0.1,jakarta\transaction\SystemException.java,compile,cannot_find_symbol,"on [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/jakarta.transaction/jakarta.transaction-api/2.0.1/src/test/java/jakarta/transaction/SystemExceptionTest.java:[21,34] cannot find symbol [ERROR] symbol: method getErrorCode() [ERROR] location: variable exception of type jakarta.transaction.SystemException [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/jakarta.transaction/jakarta.transaction-api/2.0.1/src/test/java/jakarta/transaction/SystemExceptionTest.java:[29,42] cannot find symbol [ERROR] symbol: method getErrorCode() [ERROR] location: variable exception of type jakarta.transaction.SystemException [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.checkerframework:checker-qual:3.12.0,org\checkerframework\framework\qual\LiteralKind.java,compile,cannot_find_symbol,"ual.LiteralKindTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.checkerframework/checker-qual/3.12.0/src/test/java/org/checkerframework/framework/qual/LiteralKindTest.java:[23,78] cannot find symbol [ERROR] symbol: variable BOOLEAN [ERROR] location: class org.checkerframework.framework.qual.LiteralKindTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.checkerframework/checker-qual/3.12.0/src/test/java/org/checkerframework/framework/qual/LiteralKindTest.java:[23,87] cannot find symbol [ERROR] symbol: variable CHAR [ERROR] location: class org.checkerframework.framework.qual.LiteralKindTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\HjsonOptions.java,compile,other_compile_error,"ptionsTest.MockIHjsonDsfProvider is not abstract and does not override abstract method stringify(org.hjson.JsonValue) in org.hjson.IHjsonDsfProvider [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/HjsonOptionsTest.java:[49,20] org.hjson.HjsonOptionsTest.MockIHjsonDsfProvider is not abstract and does not override abstract method stringify(org.hjson.JsonValue) in org.hjson.IHjsonDsfProvider [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonArray.java,compile,cannot_find_symbol,"aries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[104,30] cannot find symbol [ERROR] symbol: variable TRUE [ERROR] location: class org.hjson.JsonType [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[117,30] cannot find symbol [ERROR] symbol: variable TRUE [ERROR] location: class org.hjson.JsonType [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[129,30] cannot find symbol [ERROR] symbol: variable TRUE [ERROR] location: class org.hjson.JsonType [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonObject.java,structure,structure_error,"missing public class JsonObjectTest declaration, missing @Test method annotation"
org.hjson:hjson:3.0.0,org\hjson\JsonParser.java,compile,method_signature_mismatch,"on/3.0.0/src/test/java/org/hjson/JsonParserTest.java:[68,31] method getInt in class org.hjson.JsonObject cannot be applied to given types; [ERROR] required: java.lang.String,int [ERROR] found: java.lang.String [ERROR] reason: actual and formal argument lists differ in length [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonParserTest.java:[69,31] method getInt in class org.hjson.JsonObject cannot be applied to given types; [ERROR] required: java.lang.String,int [ERROR] found: java.lang.String [ERROR] reason: actual and formal argument lists differ in length [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonValue.java,compile,method_signature_mismatch,"to long) [ERROR] method org.hjson.JsonValue.valueOf(float) is not applicable [ERROR] (argument mismatch; java.lang.Object cannot be converted to float) [ERROR] method org.hjson.JsonValue.valueOf(double) is not applicable [ERROR] (argument mismatch; java.lang.Object cannot be converted to double) [ERROR] method org.hjson.JsonValue.valueOf(java.lang.String) is not applicable [ERROR] (argument mismatch; java.lang.Object cannot be converted to java.lang.String) [ERROR] method org.hjson.JsonValue.valueOf(boolean) is not applicable [ERROR] (argument mismatch; java.lang.Object cannot be converted to boolean) [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonWriter.java,compile,cannot_find_symbol,": [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[14,31] cannot find symbol symbol: class JsonBoolean location: class org.hjson.JsonWriterTest [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonWriterTest.java:[14,31] cannot find symbol [ERROR] symbol: class JsonBoolean [ERROR] location: class org.hjson.JsonWriterTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\CookieList.java,compile,other_compile_error,"llection<?>) in org.json.JSONObject and method put(java.lang.String,java.util.Map<?,?>) in org.json.JSONObject match [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/CookieListTest.java:[59,19] reference to put is ambiguous [ERROR] both method put(java.lang.String,java.util.Collection<?>) in org.json.JSONObject and method put(java.lang.String,java.util.Map<?,?>) in org.json.JSONObject match [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONArray.java,structure,structure_error,"missing public class JSONArrayTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\JSONML.java,structure,structure_error,missing @Test method annotation
org.json:json:20250517,org\json\JSONObject.java,structure,structure_error,"missing public class JSONObjectTest declaration, missing @Test method annotation"
org.json:json:20250517,org\json\JSONPointer.java,compile,access_modifier_error,"estCompile (default-testCompile) on project json-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[19,9] reference to JSONPointer is ambiguous [ERROR] both constructor JSONPointer(java.lang.String) in org.json.JSONPointer and constructor JSONPointer(java.util.List<java.lang.String>) in org.json.JSONPointer match [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONPointerTest.java:[35,59] refTokens has private access in org.json.JSONPointer [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONTokener.java,compile,access_modifier_error,"/org/json/JSONTokenerTest.java:[22,32] index has private access in org.json.JSONTokener [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONTokenerTest.java:[23,28] eof has private access in org.json.JSONTokener [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONTokenerTest.java:[24,32] line has private access in org.json.JSONTokener [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONTokenerTest.java:[25,32] character has private access in org.json.JSONTokener [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\JSONWriter.java,compile,access_modifier_error,"[ERROR] COMPILATION ERROR : [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONWriterTest.java:[22,19] append(java.lang.String) has private access in org.json.JSONWriter [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/JSONWriterTest.java:[22,19] append(java.lang.String) has private access in org.json.JSONWriter [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\StringBuilderWriter.java,compile,access_modifier_error,"e access in org.json.StringBuilderWriter [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project json-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[22,32] builder has private access in org.json.StringBuilderWriter [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.json/json/20250517/src/test/java/org/json/StringBuilderWriterTest.java:[29,32] builder has private access in org.json.StringBuilderWriter [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.json:json:20250517,org\json\XML.java,structure,structure_error,missing @Test method annotation
org.json:json:20250517,org\json\XMLParserConfiguration.java,compile,constructor_mismatch,"ven types; [ERROR] required: boolean,java.lang.String,boolean,java.util.Map<java.lang.String,org.json.XMLXsiTypeConverter<?>>,java.util.Set<java.lang.String>,int,boolean,boolean,boolean [ERROR] found: boolean,java.lang.String,boolean,java.util.Map<java.lang.String,org.json.XMLXsiTypeConverter<?>>,java.util.Set<java.lang.String>,int,boolean,boolean,boolean [ERROR] reason: XMLParserConfiguration(boolean,java.lang.String,boolean,java.util.Map<java.lang.String,org.json.XMLXsiTypeConverter<?>>,java.util.Set<java.lang.String>,int,boolean,boolean,boolean) has private access in org.json.XMLParserConfiguration [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.osgi:org.osgi.service.component:1.5.1,org\osgi\service\component\AnyService.java,compile,access_modifier_error,"_0/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[11,9] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project org.osgi.service.component-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[11,9] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\ArrayValueMatcher.java,compile,cannot_find_symbol,"rg.skyscreamer.jsonassert.comparator [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/ArrayValueMatcherTest.java:[70,58] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.ArrayValueMatcherTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/ArrayValueMatcherTest.java:[70,71] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.ArrayValueMatcherTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\AbstractComparator.java,compile,cannot_find_symbol,"inhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/AbstractComparatorTest.java:[86,26] cannot find symbol [ERROR] symbol: method getFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/AbstractComparatorTest.java:[87,55] cannot find symbol [ERROR] symbol: method getFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\ArraySizeComparator.java,compile,cannot_find_symbol,"hn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/ArraySizeComparatorTest.java:[63,26] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/ArraySizeComparatorTest.java:[76,26] cannot find symbol [ERROR] symbol: method hasFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\CustomComparator.java,compile,method_signature_mismatch,"ROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/CustomComparatorTest.java:[65,51] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.comparator.CustomComparatorTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/CustomComparatorTest.java:[65,64] cannot find symbol [ERROR] symbol: method anyObject() [ERROR] location: class org.skyscreamer.jsonassert.comparator.CustomComparatorTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\comparator\DefaultComparator.java,compile,cannot_find_symbol,"inhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/DefaultComparatorTest.java:[104,55] cannot find symbol [ERROR] symbol: method getFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/comparator/DefaultComparatorTest.java:[108,59] cannot find symbol [ERROR] symbol: method getFailures() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\Customization.java,compile,method_signature_mismatch,"/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/CustomizationTest.java:[71,60] no suitable constructor found for ValueMatcherException(java.lang.String) [ERROR] constructor org.skyscreamer.jsonassert.ValueMatcherException.ValueMatcherException(java.lang.String,java.lang.String,java.lang.String) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] constructor org.skyscreamer.jsonassert.ValueMatcherException.ValueMatcherException(java.lang.String,java.lang.Throwable,java.lang.String,java.lang.String) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONAssert.java,structure,structure_error,missing @Test method annotation
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONCompare.java,compile,cannot_find_symbol,"rg.skyscreamer.jsonassert.JSONCompareTest [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareTest.java:[102,22] cannot find symbol [ERROR] symbol: method getResult() [ERROR] location: variable result of type org.skyscreamer.jsonassert.JSONCompareResult [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.skyscreamer/jsonassert/2.0-rc1/src/test/java/org/skyscreamer/jsonassert/JSONCompareTest.java:[102,38] cannot find symbol [ERROR] symbol: variable Result [ERROR] location: class org.skyscreamer.jsonassert.JSONCompareTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.skyscreamer:jsonassert:2.0-rc1,org\skyscreamer\jsonassert\JSONCompareResult.java,compile,method_signature_mismatch,"a/org/skyscreamer/jsonassert/JSONCompareResultTest.java:[44,43] no suitable constructor found for ValueMatcherException(java.lang.String,java.lang.String) [ERROR] constructor org.skyscreamer.jsonassert.ValueMatcherException.ValueMatcherException(java.lang.String,java.lang.String,java.lang.String) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] constructor org.skyscreamer.jsonassert.ValueMatcherException.ValueMatcherException(java.lang.String,java.lang.Throwable,java.lang.String,java.lang.String) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\AppenderSkeleton.java,compile,cannot_find_symbol,"ppender of type org.apache.log4j.AppenderSkeleton [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[32,46] cannot find symbol [ERROR] symbol: method getName() [ERROR] location: variable appender of type org.apache.log4j.AppenderSkeleton [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/AppenderSkeletonTest.java:[47,41] cannot find symbol [ERROR] symbol: method getThreshold() [ERROR] location: variable appender of type org.apache.log4j.AppenderSkeleton [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\BasicConfigurator.java,compile,generic_type_mismatch,"j/2.0.16/src/test/java/org/apache/log4j/BasicConfiguratorTest.java:[17,29] incompatible types: org.apache.log4j.ConsoleAppender cannot be converted to org.apache.log4j.Appender [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/BasicConfiguratorTest.java:[17,29] incompatible types: org.apache.log4j.ConsoleAppender cannot be converted to org.apache.log4j.Appender [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\Category.java,compile,syntax_error,"g.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/CategoryTest.java:[104,42] ';' expected [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/CategoryTest.java:[104,25] ')' expected [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/CategoryTest.java:[104,42] ';' expected [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\FileAppender.java,compile,cannot_find_symbol,"[ERROR] COMPILATION ERROR : [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/FileAppenderTest.java:[7,39] cannot find symbol symbol: class TestCase [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/FileAppenderTest.java:[7,39] cannot find symbol [ERROR] symbol: class TestCase [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.slf4j:log4j-over-slf4j:2.0.16,org\apache\log4j\helpers\LogLog.java,compile,access_modifier_error,"ailed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project log4j-over-slf4j-llm-tests: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/helpers/LogLogTest.java:[65,54] quietMode has private access in org.apache.log4j.helpers.LogLog [ERROR] /C:/Users/minhn/llm-test/libraries_repair_0/org.slf4j/log4j-over-slf4j/2.0.16/src/test/java/org/apache/log4j/helpers/LogLogTest.java:[68,56] quietMode has private access in org.apache.log4j.helpers.LogLog [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
